'y-axis saved as y
'x 11bmb_8032SRC001-020.xye SigmaYobs Ycalc Diff
45.585444 120.700202 16.2033141 0 0
45.586442 121.47668 16.2353264 0 0
45.587441 131.493633 16.9833996 0 0
45.588439 130.306638 16.8282604 0 0
45.589438 155.580412 18.3273516 0 0
45.590436 138.767726 17.3986661 0 0
45.591434 161.401761 18.7965928 0 0
45.592433 152.015744 18.3962986 0 0
45.593431 137.881719 17.5387143 0 0
45.59443 122.554159 16.4982328 0 0
45.595428 126.945847 16.777616 0 0
45.596427 117.740621 16.2644077 0 0
45.597425 107.082972 15.4363741 0 0
45.598423 135.695123 17.5435584 0 0
45.599422 147.442853 18.2525261 0 0
45.60042 146.722105 18.1005829 0 0
45.601419 153.38579 18.6289779 0 0
45.602417 147.90402 18.2410167 0 0
45.603416 175.008339 19.8033807 0 0
45.604414 140.327205 17.8416087 0 0
45.605413 159.109206 18.8791261 0 0
45.606411 112.343255 15.7627383 0 0
45.607409 170.083223 19.5406666 0 0
45.608408 145.55615 17.9852228 0 0
45.609406 133.935168 17.3355727 0 0
45.610405 160.296964 19.0066011 0 0
45.611403 162.120226 18.9051606 0 0
45.612402 122.146368 16.441651 0 0
45.6134 183.275008 20.2849172 0 0
45.614398 135.404712 17.2713935 0 0
45.615397 132.068519 17.2103643 0 0
45.616395 161.265115 18.9555648 0 0
45.617394 153.552132 18.3304786 0 0
45.618392 113.834558 15.820451 0 0
45.619391 117.159841 16.0101663 0 0
45.620389 141.299838 17.6372147 0 0
45.621388 138.120643 17.4625241 0 0
45.622386 126.330357 16.6847033 0 0
45.623384 143.98914 17.7222447 0 0
45.624383 147.40104 18.0136094 0 0
45.625381 154.747645 18.3752251 0 0
45.62638 176.070174 19.7244841 0 0
45.627378 173.805981 19.6337873 0 0
45.628377 129.218505 16.8335794 0 0
45.629375 146.4948 17.8798096 0 0
45.630373 145.118569 17.8218981 0 0
45.631372 144.99535 17.7143159 0 0
45.63237 148.007428 18.0417254 0 0
45.633369 109.412519 15.4335094 0 0
45.634367 145.070627 17.6713316 0 0
45.635366 153.948616 18.3013558 0 0
45.636364 153.00865 18.1925239 0 0
45.637363 142.831487 17.5849102 0 0
45.638361 113.823908 15.8154109 0 0
45.639359 142.264891 17.5719064 0 0
45.640358 174.5927 19.45741 0 0
45.641356 157.356672 18.545297 0 0
45.642355 101.105585 14.8562949 0 0
45.643353 144.688108 17.9263129 0 0
45.644352 132.865656 17.2931912 0 0
45.64535 124.88867 16.6169941 0 0
45.646348 141.299742 17.6721451 0 0
45.647347 148.45164 18.262785 0 0
45.648345 130.050661 16.9768346 0 0
45.649344 192.593907 20.8204753 0 0
45.650342 137.460337 17.5545875 0 0
45.651341 150.808674 18.3116257 0 0
45.652339 155.493135 18.65594 0 0
45.653338 179.384573 20.0517915 0 0
45.654336 119.946555 16.3042752 0 0
45.655334 157.17576 18.8250465 0 0
45.656333 121.10739 16.4431023 0 0
45.657331 148.763002 18.1556472 0 0
45.65833 179.475635 20.0495912 0 0
45.659328 157.345118 18.684759 0 0
45.660327 128.49103 16.904561 0 0
45.661325 135.238457 17.3472202 0 0
45.662323 164.413082 19.0559222 0 0
45.663322 145.135293 17.8641186 0 0
45.66432 154.539382 18.4683615 0 0
45.665319 175.297571 19.6565485 0 0
45.666317 120.4605 16.3628051 0 0
45.667316 130.540639 16.9964108 0 0
45.668314 136.500958 17.2643031 0 0
45.669313 136.830155 17.3133067 0 0
45.670311 107.166166 15.2307047 0 0
45.671309 141.209832 17.5984405 0 0
45.672308 160.519177 18.8358023 0 0
45.673306 152.369314 18.3229887 0 0
45.674305 157.816457 18.5465458 0 0
45.675303 128.77314 16.7718406 0 0
45.676302 153.235546 18.2245509 0 0
45.6773 161.848876 18.8930889 0 0
45.678298 138.835535 17.5406928 0 0
45.679297 142.158932 17.5817906 0 0
45.680295 141.106876 17.4846568 0 0
45.681294 118.392147 16.076982 0 0
45.682292 84.430101 13.5159079 0 0
45.683291 143.024527 17.6918244 0 0
45.684289 140.294148 17.4970791 0 0
45.685288 126.769259 16.5130909 0 0
45.686286 130.91655 16.9004328 0 0
45.687284 129.235199 16.8144688 0 0
45.688283 142.421449 17.6138747 0 0
45.689281 130.355988 16.9158873 0 0
45.69028 127.348045 16.7213389 0 0
45.691278 135.19596 17.1737407 0 0
45.692277 153.736005 18.4292882 0 0
45.693275 167.738414 19.2020606 0 0
45.694273 108.274471 15.5719086 0 0
45.695272 103.47882 15.2492871 0 0
45.69627 134.973437 17.3490128 0 0
45.697269 145.493953 18.0631596 0 0
45.698267 175.63479 19.9665619 0 0
45.699266 156.609036 18.8225711 0 0
45.700264 141.757634 17.9025607 0 0
45.701263 159.752359 19.0324902 0 0
45.702261 169.390053 19.4560462 0 0
45.703259 132.369265 17.210644 0 0
45.704258 111.833552 15.7911129 0 0
45.705256 166.032171 19.3266083 0 0
45.706255 162.37255 19.135174 0 0
45.707253 154.002774 18.5818847 0 0
45.708252 150.908543 18.2700742 0 0
45.70925 124.925903 16.7144638 0 0
45.710248 158.82118 18.812292 0 0
45.711247 135.980971 17.401171 0 0
45.712245 163.212327 19.1380313 0 0
45.713244 200.52554 21.0875338 0 0
45.714242 157.640967 18.6602724 0 0
45.715241 125.692707 16.7185018 0 0
45.716239 125.240901 16.6302952 0 0
45.717238 152.081799 18.3953369 0 0
45.718236 148.092984 18.1486239 0 0
45.719234 136.33996 17.2563311 0 0
45.720233 176.809711 19.7564283 0 0
45.721231 159.243883 18.7405788 0 0
45.72223 190.66758 20.513172 0 0
45.723228 140.483684 17.6345994 0 0
45.724227 128.635598 16.8134869 0 0
45.725225 119.394989 16.1365352 0 0
45.726223 128.038771 16.7674336 0 0
45.727222 141.189868 17.6508821 0 0
45.72822 148.794403 18.0916861 0 0
45.729219 157.927437 18.6461321 0 0
45.730217 129.723149 16.827308 0 0
45.731216 161.943602 18.7867803 0 0
45.732214 153.15635 18.2812256 0 0
45.733213 125.475718 16.5492379 0 0
45.734211 122.428665 16.3226606 0 0
45.735209 116.285498 15.8934636 0 0
45.736208 146.254806 17.7904582 0 0
45.737206 125.326349 16.5017094 0 0
45.738205 154.844003 18.351275 0 0
45.739203 184.790675 20.0671825 0 0
45.740202 139.416302 17.4706011 0 0
45.7412 141.978965 17.6316187 0 0
45.742198 148.182976 18.0730816 0 0
45.743197 156.450383 18.7524646 0 0
45.744195 154.803956 18.6583942 0 0
45.745194 133.864498 17.2608614 0 0
45.746192 176.08274 19.8578938 0 0
45.747191 153.202319 18.4448494 0 0
45.748189 153.515869 18.5866304 0 0
45.749188 168.045214 19.48796 0 0
45.750186 176.178132 19.9622266 0 0
45.751184 127.020683 16.904907 0 0
45.752183 124.978702 16.7570082 0 0
45.753181 181.22109 20.1158088 0 0
45.75418 144.296032 18.0162726 0 0
45.755178 146.204846 18.1503512 0 0
45.756177 170.708985 19.5459056 0 0
45.757175 164.097689 19.2031014 0 0
45.758173 157.809252 18.7703973 0 0
45.759172 153.866717 18.4864202 0 0
45.76017 153.508302 18.5383603 0 0
45.761169 168.238888 19.3992749 0 0
45.762167 159.86785 18.8312011 0 0
45.763166 149.354189 18.2097673 0 0
45.764164 159.440355 18.7736715 0 0
45.765163 149.604761 18.1609726 0 0
45.766161 171.518687 19.5335284 0 0
45.767159 149.810879 18.2693536 0 0
45.768158 136.297674 17.3304608 0 0
45.769156 127.36698 16.7798771 0 0
45.770155 143.175758 17.7229606 0 0
45.771153 151.25928 18.2209555 0 0
45.772152 156.427827 18.5798888 0 0
45.77315 158.18282 18.6481281 0 0
45.774148 158.096396 18.6227332 0 0
45.775147 129.496628 16.8277303 0 0
45.776145 130.644398 16.8565458 0 0
45.777144 125.386287 16.5177115 0 0
45.778142 148.546343 18.0704497 0 0
45.779141 146.537973 17.8759004 0 0
45.780139 122.378133 16.3209959 0 0
45.781138 125.358274 16.400556 0 0
45.782136 122.579986 16.3134279 0 0
45.783134 113.280163 15.6661492 0 0
45.784133 148.277878 17.9481686 0 0
45.785131 174.396043 19.3700794 0 0
45.78613 144.648949 17.6825603 0 0
45.787128 138.535263 17.2819772 0 0
45.788127 153.279204 18.1680189 0 0
45.789125 138.174409 17.2680475 0 0
45.790123 149.204025 18.0970465 0 0
45.791122 136.339753 17.2758916 0 0
45.79212 159.855278 18.7053411 0 0
45.793119 171.430267 19.4036874 0 0
45.794117 158.128102 18.7757779 0 0
45.795116 165.792179 19.3310604 0 0
45.796114 144.937424 17.980825 0 0
45.797113 151.938238 18.313664 0 0
45.798111 106.880172 15.3948401 0 0
45.799109 150.041494 18.2899402 0 0
45.800108 168.159988 19.3441195 0 0
45.801106 153.295638 18.6096649 0 0
45.802105 139.603183 17.6687577 0 0
45.803103 117.342229 16.1290932 0 0
45.804102 118.07519 16.2196777 0 0
45.8051 158.897459 18.821338 0 0
45.806098 151.092868 18.4148892 0 0
45.807097 178.469546 20.01992 0 0
45.808095 164.050297 19.1514723 0 0
45.809094 156.035231 18.620036 0 0
45.810092 113.775737 15.9168247 0 0
45.811091 144.552511 17.9080278 0 0
45.812089 156.603367 18.7784917 0 0
45.813088 146.895964 18.1013716 0 0
45.814086 142.449522 17.7502052 0 0
45.815084 158.485937 18.7580302 0 0
45.816083 169.469215 19.3682491 0 0
45.817081 129.867611 16.9272835 0 0
45.81808 150.404398 18.3041174 0 0
45.819078 134.08963 17.1922669 0 0
45.820077 124.031158 16.4920442 0 0
45.821075 156.60931 18.5646487 0 0
45.822073 117.635309 16.086454 0 0
45.823072 165.213342 19.1147153 0 0
45.82407 145.810816 17.9382153 0 0
45.825069 137.528469 17.3768785 0 0
45.826067 141.262196 17.587867 0 0
45.827066 160.106716 18.74848 0 0
45.828064 141.156957 17.5612555 0 0
45.829063 140.978298 17.6541563 0 0
45.830061 141.127329 17.5658687 0 0
45.831059 134.088342 17.067467 0 0
45.832058 130.540407 16.8685052 0 0
45.833056 125.573972 16.4975076 0 0
45.834055 147.18076 17.8394544 0 0
45.835053 138.68649 17.4188285 0 0
45.836052 134.567876 17.0914337 0 0
45.83705 121.278897 16.2023718 0 0
45.838048 161.969832 18.8526086 0 0
45.839047 140.778453 17.4859101 0 0
45.840045 134.904277 17.2027916 0 0
45.841044 146.437965 18.0208867 0 0
45.842042 135.350344 17.2124044 0 0
45.843041 140.640007 17.5701386 0 0
45.844039 136.028058 17.4613021 0 0
45.845038 144.825874 17.9210639 0 0
45.846036 130.917673 17.0622916 0 0
45.847034 113.347585 15.9614103 0 0
45.848033 152.532962 18.4840856 0 0
45.849031 164.907603 19.2380244 0 0
45.85003 147.02696 18.1672376 0 0
45.851028 130.433867 17.081081 0 0
45.852027 145.195321 18.1588754 0 0
45.853025 156.373554 18.7496294 0 0
45.854023 165.335815 19.1789819 0 0
45.855022 142.19398 17.8447071 0 0
45.85602 132.86521 17.1964448 0 0
45.857019 171.249086 19.5871985 0 0
45.858017 161.110085 18.9802787 0 0
45.859016 132.185196 17.1183451 0 0
45.860014 152.756769 18.4045402 0 0
45.861013 181.921974 20.1064546 0 0
45.862011 155.954158 18.5573135 0 0
45.863009 122.699788 16.5728098 0 0
45.864008 140.088109 17.6779978 0 0
45.865006 148.003847 18.0841696 0 0
45.866005 139.177121 17.6006785 0 0
45.867003 149.585281 18.1861503 0 0
45.868002 153.609203 18.3738669 0 0
45.869 108.319123 15.5187704 0 0
45.869998 135.541198 17.2660939 0 0
45.870997 138.798478 17.405497 0 0
45.871995 144.262508 17.9012558 0 0
45.872994 159.679614 18.6592409 0 0
45.873992 137.506976 17.4368007 0 0
45.874991 166.867197 19.1919343 0 0
45.875989 190.58191 20.3649144 0 0
45.876988 167.442784 19.0962378 0 0
45.877986 145.545162 17.828603 0 0
45.878984 160.39918 18.6750229 0 0
45.879983 133.343068 17.0793905 0 0
45.880981 136.080156 17.2403327 0 0
45.88198 166.443792 18.9386287 0 0
45.882978 127.863105 16.6636685 0 0
45.883977 167.015621 19.026909 0 0
45.884975 146.736407 17.8306496 0 0
45.885973 131.092159 16.9102554 0 0
45.886972 164.236832 18.8868469 0 0
45.88797 181.146614 19.7973532 0 0
45.888969 145.796781 17.8472544 0 0
45.889967 153.144805 18.2347398 0 0
45.890966 153.794256 18.3944912 0 0
45.891964 135.398318 17.2750754 0 0
45.892963 159.901854 18.7937713 0 0
45.893961 138.067111 17.4587042 0 0
45.894959 148.328898 18.2303116 0 0
45.895958 155.135298 18.5166058 0 0
45.896956 194.251091 20.8996857 0 0
45.897955 145.445114 18.1187935 0 0
45.898953 132.600838 17.1859163 0 0
45.899952 121.481679 16.5532004 0 0
45.90095 142.395221 17.8524914 0 0
45.901948 141.595823 17.7440635 0 0
45.902947 154.356217 18.6232881 0 0
45.903945 205.318622 21.3556902 0 0
45.904944 176.837312 19.7696135 0 0
45.905942 110.126183 15.7218208 0 0
45.906941 146.107706 18.0180983 0 0
45.907939 166.664493 19.3233718 0 0
45.908938 150.335313 18.3266715 0 0
45.909936 149.278457 18.1198987 0 0
45.910934 136.45879 17.3603639 0 0
45.911933 148.71289 18.1258149 0 0
45.912931 164.544138 19.1115589 0 0
45.91393 135.463604 17.4026305 0 0
45.914928 139.019069 17.5961224 0 0
45.915927 133.449002 17.1073363 0 0
45.916925 148.569347 18.1173018 0 0
45.917923 171.516751 19.4398518 0 0
45.918922 107.124261 15.385335 0 0
45.91992 132.017128 17.091695 0 0
45.920919 126.487744 16.6214885 0 0
45.921917 148.764091 18.0152401 0 0
45.922916 157.975413 18.6560099 0 0
45.923914 153.479791 18.3420045 0 0
45.924913 141.289261 17.6525532 0 0
45.925911 165.658516 19.0626786 0 0
45.926909 164.9803 18.9195927 0 0
45.927908 127.52578 16.6494416 0 0
45.928906 199.490088 20.9049807 0 0
45.929905 149.379466 18.0365767 0 0
45.930903 150.445297 18.1364161 0 0
45.931902 149.275966 18.0315541 0 0
45.9329 143.430218 17.6076272 0 0
45.933898 154.969197 18.3633209 0 0
45.934897 159.869641 18.6677512 0 0
45.935895 143.586133 17.732197 0 0
45.936894 156.065388 18.4963054 0 0
45.937892 122.816406 16.2999363 0 0
45.938891 154.524464 18.3060242 0 0
45.939889 154.560445 18.401185 0 0
45.940888 155.848664 18.4751307 0 0
45.941886 184.231876 20.142549 0 0
45.942884 126.820447 16.8456971 0 0
45.943883 123.945603 16.5233755 0 0
45.944881 168.374688 19.3698153 0 0
45.94588 168.486862 19.4861416 0 0
45.946878 139.276998 17.6395484 0 0
45.947877 138.536642 17.6586875 0 0
45.948875 147.446197 18.2607687 0 0
45.949873 154.005477 18.5428253 0 0
45.950872 156.436887 18.7393135 0 0
45.95187 137.891302 17.6300405 0 0
45.952869 158.804527 18.935591 0 0
45.953867 141.181675 17.8870786 0 0
45.954866 178.187814 19.8754326 0 0
45.955864 147.64198 18.0727669 0 0
45.956863 148.909487 18.1409933 0 0
45.957861 179.429168 20.0382502 0 0
45.958859 163.915349 19.0894225 0 0
45.959858 176.839651 19.8535659 0 0
45.960856 122.635074 16.4797636 0 0
45.961855 122.054918 16.4703128 0 0
45.962853 130.952267 17.0606692 0 0
45.963852 158.472982 18.802739 0 0
45.96485 158.349225 18.7535569 0 0
45.965848 172.576903 19.6003109 0 0
45.966847 157.449506 18.5849712 0 0
45.967845 123.468916 16.5466879 0 0
45.968844 128.665784 16.8890568 0 0
45.969842 152.301081 18.3585504 0 0
45.970841 132.12819 17.076962 0 0
45.971839 126.978705 16.7016348 0 0
45.972838 143.001764 17.6446042 0 0
45.973836 109.099003 15.4987423 0 0
45.974834 134.06516 17.1632279 0 0
45.975833 147.502569 17.9888366 0 0
45.976831 147.554623 18.0180707 0 0
45.97783 144.246554 17.7471187 0 0
45.978828 133.754565 17.0654296 0 0
45.979827 108.121698 15.3419706 0 0
45.980825 139.502299 17.5269684 0 0
45.981823 135.569355 17.1814937 0 0
45.982822 134.479789 17.121831 0 0
45.98382 138.715381 17.2893796 0 0
45.984819 127.205243 16.5858164 0 0
45.985817 131.544128 16.9201645 0 0
45.986816 145.554678 17.7458175 0 0
45.987814 115.754587 15.9238305 0 0
45.988813 158.573398 18.6158719 0 0
45.989811 143.692728 17.7156733 0 0
45.990809 160.824771 18.7980283 0 0
45.991808 149.082071 18.1532113 0 0
45.992806 132.889412 17.1523902 0 0
45.993805 128.447737 16.871899 0 0
45.994803 124.119025 16.5562676 0 0
45.995802 149.955838 22.2710672 0 0
45.9968 129.20753 20.6835844 0 0
45.997798 153.60036 22.523066 0 0
45.998797 139.13656 21.5314767 0 0
45.999795 159.561881 23.1554976 0 0
46.000794 173.349503 24.0414095 0 0
46.001792 145.637446 21.9641707 0 0
46.002791 117.90176 19.7920655 0 0
46.003789 125.315565 20.4400361 0 0
46.004788 152.59611 22.5308384 0 0
46.005786 102.074758 18.356732 0 0
46.006784 152.30991 22.4670364 0 0
46.007783 175.703372 24.0740319 0 0
46.008781 135.927826 21.114298 0 0
46.00978 110.069901 19.1112911 0 0
46.010778 152.093338 22.4988371 0 0
46.011777 168.563559 23.5295889 0 0
46.012775 100.879874 18.2033901 0 0
46.013773 138.988349 21.3992745 0 0
46.014772 117.661399 19.6331717 0 0
46.01577 170.399651 23.631785 0 0
46.016769 173.364556 23.9335843 0 0
46.017767 144.310776 21.6828052 0 0
46.018766 132.948921 20.8724687 0 0
46.019764 133.304205 20.8517017 0 0
46.020763 166.540958 23.405828 0 0
46.021761 158.563275 22.7743139 0 0
46.022759 187.152736 24.7504067 0 0
46.023758 165.983272 23.2253703 0 0
46.024756 169.292326 23.4331692 0 0
46.025755 147.609333 21.9964351 0 0
46.026753 150.900638 22.12427 0 0
46.027752 175.271 24.0519812 0 0
46.02875 156.023618 22.5215522 0 0
46.029748 132.824364 20.7038112 0 0
46.030747 130.905484 20.5146923 0 0
46.031745 176.52765 23.9121879 0 0
46.032744 147.573338 21.8655276 0 0
46.033742 133.737392 20.825255 0 0
46.034741 160.762513 22.7100887 0 0
46.035739 174.616011 23.6705896 0 0
46.036738 140.561239 21.2525232 0 0
46.037736 133.725032 20.7134158 0 0
46.038734 116.309543 19.4146272 0 0
46.039733 154.097411 22.3104083 0 0
46.040731 132.097789 20.6957178 0 0
46.04173 113.779352 19.2065127 0 0
46.042728 142.848683 21.6427813 0 0
46.043727 150.073974 22.2154048 0 0
46.044725 166.020589 23.4564935 0 0
46.045723 146.919649 22.0712284 0 0
46.046722 122.3031 20.1063837 0 0
46.04772 101.062978 18.366228 0 0
46.048719 137.187348 21.4282564 0 0
46.049717 191.929222 25.3198903 0 0
46.050716 178.239851 24.4832571 0 0
46.051714 180.269092 24.5226846 0 0
46.052713 195.486861 25.4621314 0 0
46.053711 142.066146 21.7133176 0 0
46.054709 120.682184 20.073511 0 0
46.055708 146.739721 22.1583823 0 0
46.056706 153.366842 22.619899 0 0
46.057705 148.380901 22.1589721 0 0
46.058703 185.94011 24.8172187 0 0
46.059702 158.998068 22.9622403 0 0
46.0607 142.642488 21.6405544 0 0
46.061698 168.171754 23.5544298 0 0
46.062697 143.633298 21.8623988 0 0
46.063695 157.075221 22.7082648 0 0
46.064694 144.769236 21.8362687 0 0
46.065692 180.783484 24.4128644 0 0
46.066691 109.419721 18.9416581 0 0
46.067689 122.466211 20.1144662 0 0
46.068688 138.084954 21.2433862 0 0
46.069686 161.720956 22.943795 0 0
46.070684 126.517232 20.3913464 0 0
46.071683 111.481005 19.0950866 0 0
46.072681 145.180347 21.8196565 0 0
46.07368 126.864465 20.3989107 0 0
46.074678 157.520561 22.6709878 0 0
46.075677 153.351869 22.3435875 0 0
46.076675 185.703498 24.7037239 0 0
46.077673 182.213302 24.3198541 0 0
46.078672 167.235722 23.4612309 0 0
46.07967 159.023937 22.7346913 0 0
46.080669 134.439427 20.8207992 0 0
46.081667 113.070523 19.1465021 0 0
46.082666 161.466562 22.8435029 0 0
46.083664 130.437052 20.5012982 0 0
46.084663 146.515361 21.8150278 0 0
46.085661 152.294826 22.1860299 0 0
46.086659 153.733049 22.236896 0 0
46.087658 153.617153 22.2572047 0 0
46.088656 132.65604 20.6679257 0 0
46.089655 130.42397 20.6290244 0 0
46.090653 131.211885 20.7573783 0 0
46.091652 165.48508 23.2330175 0 0
46.09265 163.534449 23.2072232 0 0
46.093648 164.42433 23.3275765 0 0
46.094647 162.433066 23.0550536 0 0
46.095645 132.742456 21.0081063 0 0
46.096644 162.06702 23.2361849 0 0
46.097642 173.182759 24.0343918 0 0
46.098641 170.371384 23.8525188 0 0
46.099639 142.186269 21.8275421 0 0
46.100638 174.17064 24.0654967 0 0
46.101636 147.25909 22.1774901 0 0
46.102634 166.705062 23.6659645 0 0
46.103633 157.675206 22.8340806 0 0
46.104631 138.251359 21.5977044 0 0
46.10563 122.864023 20.2309029 0 0
46.106628 136.542666 21.3143006 0 0
46.107627 151.313258 22.4392775 0 0
46.108625 174.218568 23.9985669 0 0
46.109623 154.934924 22.577118 0 0
46.110622 138.197922 21.3807906 0 0
46.11162 116.737682 19.6247754 0 0
46.112619 121.697802 20.0922719 0 0
46.113617 154.284867 22.5700975 0 0
46.114616 128.321505 20.4103364 0 0
46.115614 115.393137 19.5469887 0 0
46.116613 132.509308 20.9227146 0 0
46.117611 127.832896 20.433831 0 0
46.118609 164.602424 23.2209872 0 0
46.119608 183.05304 24.4363811 0 0
46.120606 117.241067 19.4460653 0 0
46.121605 151.07702 22.341262 0 0
46.122603 123.291084 19.9705907 0 0
46.123602 140.177359 21.4139946 0 0
46.1246 152.473842 22.4312548 0 0
46.125598 159.615855 22.8020619 0 0
46.126597 174.419656 23.8260417 0 0
46.127595 151.193027 22.2978231 0 0
46.128594 134.764435 20.8204385 0 0
46.129592 121.578481 19.878589 0 0
46.130591 148.247675 21.9895462 0 0
46.131589 166.15293 23.1641312 0 0
46.132588 140.997325 21.4062223 0 0
46.133586 131.029013 20.5640455 0 0
46.134584 180.079611 24.0648728 0 0
46.135583 154.848035 22.3719731 0 0
46.136581 142.682047 21.5110116 0 0
46.13758 147.189537 21.7006486 0 0
46.138578 148.707779 21.96749 0 0
46.139577 126.410262 20.0530219 0 0
46.140575 120.032389 19.7736055 0 0
46.141573 160.381948 22.9600225 0 0
46.142572 168.844858 23.490857 0 0
46.14357 121.223674 19.9637837 0 0
46.144569 127.952218 20.6300339 0 0
46.145567 108.699799 18.9230371 0 0
46.146566 115.365361 19.5347063 0 0
46.147564 174.750926 24.2755502 0 0
46.148563 159.266159 22.9153726 0 0
46.149561 114.184995 19.4792969 0 0
46.150559 160.42227 23.2098532 0 0
46.151558 173.465672 24.059933 0 0
46.152556 124.503435 20.3545635 0 0
46.153555 121.042501 20.0696128 0 0
46.154553 176.02104 24.0999596 0 0
46.155552 144.19383 21.9891818 0 0
46.15655 157.326784 22.8659015 0 0
46.157548 123.300057 20.1828012 0 0
46.158547 137.049053 21.3385314 0 0
46.159545 138.795983 21.39185 0 0
46.160544 151.533388 22.2582363 0 0
46.161542 125.110089 20.4741153 0 0
46.162541 112.331504 19.3012263 0 0
46.163539 135.696487 21.1806702 0 0
46.164538 161.102706 23.0947922 0 0
46.165536 121.550331 19.8702194 0 0
46.166534 152.288775 22.470722 0 0
46.167533 147.667192 22.0918371 0 0
46.168531 177.208934 24.0517972 0 0
46.16953 124.38409 20.1901686 0 0
46.170528 133.781501 20.9230616 0 0
46.171527 154.499508 22.4126034 0 0
46.172525 131.135687 20.8419886 0 0
46.173523 143.66539 21.6502776 0 0
46.174522 114.675605 19.1938318 0 0
46.17552 193.472961 25.2541945 0 0
46.176519 175.984313 23.9451526 0 0
46.177517 165.265457 23.1982316 0 0
46.178516 123.122618 20.1188962 0 0
46.179514 139.520208 21.2321087 0 0
46.180513 126.547951 20.1946557 0 0
46.181511 137.61296 21.2400282 0 0
46.182509 118.203019 19.4858076 0 0
46.183508 119.175743 19.5937662 0 0
46.184506 164.123795 23.0316851 0 0
46.185505 132.461604 20.6441292 0 0
46.186503 181.779113 24.1368382 0 0
46.187502 102.839945 18.1190227 0 0
46.1885 177.185416 23.843424 0 0
46.189498 131.235194 20.7789128 0 0
46.190497 120.773015 19.8326875 0 0
46.191495 129.756679 20.4824674 0 0
46.192494 133.069883 20.8858913 0 0
46.193492 149.546314 22.1414186 0 0
46.194491 134.069415 20.9921236 0 0
46.195489 119.89641 19.9458317 0 0
46.196488 145.281061 22.0105221 0 0
46.197486 134.869129 21.2065095 0 0
46.198484 145.99241 22.0818314 0 0
46.199483 148.320781 22.2547238 0 0
46.200481 137.548226 21.5179419 0 0
46.20148 147.84286 22.1880176 0 0
46.202478 171.445322 23.8731496 0 0
46.203477 161.091956 23.2546872 0 0
46.204475 142.755992 21.8037245 0 0
46.205473 155.106109 22.651522 0 0
46.206472 147.493076 22.2739761 0 0
46.20747 151.818586 22.4930313 0 0
46.208469 126.083077 20.3898261 0 0
46.209467 111.402599 19.1616161 0 0
46.210466 195.37962 25.3281089 0 0
46.211464 120.510043 19.9531356 0 0
46.212463 121.554323 20.1265572 0 0
46.213461 151.547988 22.2762813 0 0
46.214459 192.840883 25.1527512 0 0
46.215458 143.796245 21.8052355 0 0
46.216456 126.112394 20.2251901 0 0
46.217455 160.976083 23.0755786 0 0
46.218453 134.13093 21.0042541 0 0
46.219452 184.309209 24.5234494 0 0
46.22045 135.896387 21.1193105 0 0
46.221448 137.411762 21.1602611 0 0
46.222447 158.584668 22.6363896 0 0
46.223445 107.979202 18.8001661 0 0
46.224444 178.887934 24.2763738 0 0
46.225442 173.493709 23.7659676 0 0
46.226441 162.319967 23.0367749 0 0
46.227439 121.884953 19.9086743 0 0
46.228438 117.36066 19.532575 0 0
46.229436 170.624025 23.5832627 0 0
46.230434 183.100934 24.4138334 0 0
46.231433 159.252219 22.6646584 0 0
46.232431 113.009904 19.2034326 0 0
46.23343 123.994493 19.9848893 0 0
46.234428 148.414759 21.9642296 0 0
46.235427 132.224097 20.7265715 0 0
46.236425 149.037646 21.9245425 0 0
46.237423 156.353098 22.5267626 0 0
46.238422 148.637275 21.9357445 0 0
46.23942 173.281101 23.5516406 0 0
46.240419 174.107452 23.8924028 0 0
46.241417 167.968714 23.4881515 0 0
46.242416 136.401956 21.0632901 0 0
46.243414 123.821884 20.1906784 0 0
46.244413 151.749505 22.1680052 0 0
46.245411 179.947617 24.4412519 0 0
46.246409 131.284655 20.9159371 0 0
46.247408 110.898283 19.2764756 0 0
46.248406 150.914094 22.439825 0 0
46.249405 160.101611 23.0928625 0 0
46.250403 184.770248 24.8378274 0 0
46.251402 137.026674 21.457174 0 0
46.2524 151.394002 22.5041248 0 0
46.253398 160.773028 23.0964588 0 0
46.254397 127.033928 20.5515966 0 0
46.255395 174.64191 24.0982728 0 0
46.256394 150.882345 22.3665851 0 0
46.257392 130.270368 20.8439524 0 0
46.258391 136.572574 21.331752 0 0
46.259389 165.14783 23.366624 0 0
46.260388 172.344753 23.8899292 0 0
46.261386 165.728309 23.2568065 0 0
46.262384 129.827233 20.7959473 0 0
46.263383 129.502119 20.7182258 0 0
46.264381 137.12983 21.2849773 0 0
46.26538 172.957816 23.8659018 0 0
46.266378 153.001138 22.4633177 0 0
46.267377 161.57896 23.029898 0 0
46.268375 152.603916 22.5121161 0 0
46.269373 146.654239 21.9587588 0 0
46.270372 129.389042 20.4744632 0 0
46.27137 128.208785 20.5058672 0 0
46.272369 164.951293 23.2080901 0 0
46.273367 154.556083 22.3942208 0 0
46.274366 168.875821 23.5825799 0 0
46.275364 142.589518 21.6103107 0 0
46.276363 132.110941 20.6762998 0 0
46.277361 149.780655 22.0676901 0 0
46.278359 110.190696 18.9138642 0 0
46.279358 141.430923 21.5483162 0 0
46.280356 154.744355 22.4310487 0 0
46.281355 129.593559 20.5573628 0 0
46.282353 144.794407 21.6399028 0 0
46.283352 105.658388 18.4415209 0 0
46.28435 160.690408 22.6950677 0 0
